sa2_code,indicator_key,source_id,role
212021293,transport_access,abs-sa2-2021,boundary
212021293,green_space_per_resident,vpa-open-space-snapshot,numerator
212021293,green_space_per_resident,abs-erp-2024-25,denominator
212021293,green_space_per_resident,abs-sa2-2021,boundary
212021295,rent_weekly,abs-census-2021-g02,raw_measure
212021295,rent_weekly,abs-sa2-2021,boundary
212021295,population_growth,abs-erp-2024-25,endpoints
212021295,population_growth,abs-sa2-2021,boundary
212021295,transport_access,dtp-ptal-snapshot,raw_measure
212021295,transport_access,abs-sa2-2021,boundary
212021295,green_space_per_resident,vpa-open-space-snapshot,numerator
212021295,green_space_per_resident,abs-erp-2024-25,denominator
212021295,green_space_per_resident,abs-sa2-2021,boundary
212021297,rent_weekly,abs-census-2021-g02,raw_measure
212021297,rent_weekly,abs-sa2-2021,boundary
212021297,population_growth,abs-erp-2024-25,endpoints
212021297,population_growth,abs-sa2-2021,boundary
212021297,transport_access,dtp-ptal-snapshot,raw_measure
212021297,transport_access,abs-sa2-2021,boundary
212021297,green_space_per_resident,vpa-open-space-snapshot,numerator
212021297,green_space_per_resident,abs-erp-2024-25,denominator
212021297,green_space_per_resident,abs-sa2-2021,boundary
212021299,rent_weekly,abs-census-2021-g02,raw_measure
212021299,rent_weekly,abs-sa2-2021,boundary
212021299,population_growth,abs-erp-2024-25,endpoints
212021299,population_growth,abs-sa2-2021,boundary
212021299,transport_access,dtp-ptal-snapshot,raw_measure
212021299,transport_access,abs-sa2-2021,boundary
212021299,green_space_per_resident,vpa-open-space-snapshot,numerator
212021299,green_space_per_resident,abs-erp-2024-25,denominator
212021299,green_space_per_resident,abs-sa2-2021,boundary
212021453,rent_weekly,abs-census-2021-g02,raw_measure
212021453,rent_weekly,abs-sa2-2021,boundary
212021453,population_growth,abs-erp-2024-25,endpoints
212021453,population_growth,abs-sa2-2021,boundary
212021453,transport_access,dtp-ptal-snapshot,raw_measure
212021453,transport_access,abs-sa2-2021,boundary
212021453,green_space_per_resident,vpa-open-space-snapshot,numerator
212021453,green_space_per_resident,abs-erp-2024-25,denominator
212021453,green_space_per_resident,abs-sa2-2021,boundary
212021454,rent_weekly,abs-census-2021-g02,raw_measure
212021454,rent_weekly,abs-sa2-2021,boundary
212021454,population_growth,abs-erp-2024-25,endpoints
212021454,population_growth,abs-sa2-2021,boundary
212021454,transport_access,dtp-ptal-snapshot,raw_measure
212021454,transport_access,abs-sa2-2021,boundary
212021454,green_space_per_resident,vpa-open-space-snapshot,numerator
212021454,green_space_per_resident,abs-erp-2024-25,denominator
212021454,green_space_per_resident,abs-sa2-2021,boundary
212021455,rent_weekly,abs-census-2021-g02,raw_measure
212021455,rent_weekly,abs-sa2-2021,boundary
212021455,population_growth,abs-erp-2024-25,endpoints
212021455,population_growth,abs-sa2-2021,boundary
212021455,transport_access,dtp-ptal-snapshot,raw_measure
212021455,transport_access,abs-sa2-2021,boundary
212021455,green_space_per_resident,vpa-open-space-snapshot,numerator
212021455,green_space_per_resident,abs-erp-2024-25,denominator
212021455,green_space_per_resident,abs-sa2-2021,boundary
212021456,rent_weekly,abs-census-2021-g02,raw_measure
212021456,rent_weekly,abs-sa2-2021,boundary
212021456,population_growth,abs-erp-2024-25,endpoints
212021456,population_growth,abs-sa2-2021,boundary
212021456,transport_access,dtp-ptal-snapshot,raw_measure
212021456,transport_access,abs-sa2-2021,boundary
212021456,green_space_per_resident,vpa-open-space-snapshot,numerator
212021456,green_space_per_resident,abs-erp-2024-25,denominator
212021456,green_space_per_resident,abs-sa2-2021,boundary
212021553,rent_weekly,abs-census-2021-g02,raw_measure
212021553,rent_weekly,abs-sa2-2021,boundary
212021553,population_growth,abs-erp-2024-25,endpoints
212021553,population_growth,abs-sa2-2021,boundary
212021553,transport_access,dtp-ptal-snapshot,raw_measure
212021553,transport_access,abs-sa2-2021,boundary
212021553,green_space_per_resident,vpa-open-space-snapshot,numerator
212021553,green_space_per_resident,abs-erp-2024-25,denominator
212021553,green_space_per_resident,abs-sa2-2021,boundary
212021554,rent_weekly,abs-census-2021-g02,raw_measure
212021554,rent_weekly,abs-sa2-2021,boundary
212021554,population_growth,abs-erp-2024-25,endpoints
212021554,population_growth,abs-sa2-2021,boundary
212021554,transport_access,dtp-ptal-snapshot,raw_measure
212021554,transport_access,abs-sa2-2021,boundary
212021554,green_space_per_resident,vpa-open-space-snapshot,numerator
212021554,green_space_per_resident,abs-erp-2024-25,denominator
212021554,green_space_per_resident,abs-sa2-2021,boundary
212031300,rent_weekly,abs-census-2021-g02,raw_measure
212031300,rent_weekly,abs-sa2-2021,boundary
212031300,population_growth,abs-erp-2024-25,endpoints
212031300,population_growth,abs-sa2-2021,boundary
212031300,transport_access,dtp-ptal-snapshot,raw_measure
212031300,transport_access,abs-sa2-2021,boundary
212031300,green_space_per_resident,vpa-open-space-snapshot,numerator
212031300,green_space_per_resident,abs-erp-2024-25,denominator
212031300,green_space_per_resident,abs-sa2-2021,boundary
212031303,rent_weekly,abs-census-2021-g02,raw_measure
212031303,rent_weekly,abs-sa2-2021,boundary
212031303,population_growth,abs-erp-2024-25,endpoints
212031303,population_growth,abs-sa2-2021,boundary
212031303,transport_access,dtp-ptal-snapshot,raw_measure
212031303,transport_access,abs-sa2-2021,boundary
212031303,green_space_per_resident,vpa-open-space-snapshot,numerator
212031303,green_space_per_resident,abs-erp-2024-25,denominator
212031303,green_space_per_resident,abs-sa2-2021,boundary
212031304,rent_weekly,abs-census-2021-g02,raw_measure
212031304,rent_weekly,abs-sa2-2021,boundary
212031304,population_growth,abs-erp-2024-25,endpoints
212031304,population_growth,abs-sa2-2021,boundary
212031304,transport_access,dtp-ptal-snapshot,raw_measure
212031304,transport_access,abs-sa2-2021,boundary
212031304,green_space_per_resident,vpa-open-space-snapshot,numerator
212031304,green_space_per_resident,abs-erp-2024-25,denominator
212031304,green_space_per_resident,abs-sa2-2021,boundary
212031306,rent_weekly,abs-census-2021-g02,raw_measure
212031306,rent_weekly,abs-sa2-2021,boundary
212031306,population_growth,abs-erp-2024-25,endpoints
212031306,population_growth,abs-sa2-2021,boundary
212031306,transport_access,dtp-ptal-snapshot,raw_measure
212031306,transport_access,abs-sa2-2021,boundary
212031306,green_space_per_resident,vpa-open-space-snapshot,numerator
212031306,green_space_per_resident,abs-erp-2024-25,denominator
212031306,green_space_per_resident,abs-sa2-2021,boundary
212031308,rent_weekly,abs-census-2021-g02,raw_measure
212031308,rent_weekly,abs-sa2-2021,boundary
212031308,population_growth,abs-erp-2024-25,endpoints
212031308,population_growth,abs-sa2-2021,boundary
212031308,transport_access,dtp-ptal-snapshot,raw_measure
212031308,transport_access,abs-sa2-2021,boundary
212031308,green_space_per_resident,vpa-open-space-snapshot,numerator
212031308,green_space_per_resident,abs-erp-2024-25,denominator
212031308,green_space_per_resident,abs-sa2-2021,boundary
212031457,rent_weekly,abs-census-2021-g02,raw_measure
212031457,rent_weekly,abs-sa2-2021,boundary
212031457,population_growth,abs-erp-2024-25,endpoints
212031457,population_growth,abs-sa2-2021,boundary
212031457,transport_access,dtp-ptal-snapshot,raw_measure
212031457,transport_access,abs-sa2-2021,boundary
212031457,green_space_per_resident,vpa-open-space-snapshot,numerator
212031457,green_space_per_resident,abs-erp-2024-25,denominator
212031457,green_space_per_resident,abs-sa2-2021,boundary
212031458,rent_weekly,abs-census-2021-g02,raw_measure
212031458,rent_weekly,abs-sa2-2021,boundary
212031458,population_growth,abs-erp-2024-25,endpoints
212031458,population_growth,abs-sa2-2021,boundary
212031458,transport_access,dtp-ptal-snapshot,raw_measure
212031458,transport_access,abs-sa2-2021,boundary
212031458,green_space_per_resident,vpa-open-space-snapshot,numerator
212031458,green_space_per_resident,abs-erp-2024-25,denominator
212031458,green_space_per_resident,abs-sa2-2021,boundary
212031555,rent_weekly,abs-census-2021-g02,raw_measure
212031555,rent_weekly,abs-sa2-2021,boundary
212031555,population_growth,abs-erp-2024-25,endpoints
212031555,population_growth,abs-sa2-2021,boundary
212031555,transport_access,dtp-ptal-snapshot,raw_measure
212031555,transport_access,abs-sa2-2021,boundary
212031555,green_space_per_resident,vpa-open-space-snapshot,numerator
212031555,green_space_per_resident,abs-erp-2024-25,denominator
212031555,green_space_per_resident,abs-sa2-2021,boundary
212031556,rent_weekly,abs-census-2021-g02,raw_measure
212031556,rent_weekly,abs-sa2-2021,boundary
212031556,population_growth,abs-erp-2024-25,endpoints
212031556,population_growth,abs-sa2-2021,boundary
212031556,transport_access,dtp-ptal-snapshot,raw_measure
212031556,transport_access,abs-sa2-2021,boundary
212031556,green_space_per_resident,vpa-open-space-snapshot,numerator
212031556,green_space_per_resident,abs-erp-2024-25,denominator
212031556,green_space_per_resident,abs-sa2-2021,boundary
212031557,rent_weekly,abs-census-2021-g02,raw_measure
212031557,rent_weekly,abs-sa2-2021,boundary
212031557,population_growth,abs-erp-2024-25,endpoints
212031557,population_growth,abs-sa2-2021,boundary
212031557,transport_access,dtp-ptal-snapshot,raw_measure
212031557,transport_access,abs-sa2-2021,boundary
212031557,green_space_per_resident,vpa-open-space-snapshot,numerator
212031557,green_space_per_resident,abs-erp-2024-25,denominator
212031557,green_space_per_resident,abs-sa2-2021,boundary
212031558,rent_weekly,abs-census-2021-g02,raw_measure
212031558,rent_weekly,abs-sa2-2021,boundary
212031558,population_growth,abs-erp-2024-25,endpoints
212031558,population_growth,abs-sa2-2021,boundary
212031558,transport_access,dtp-ptal-snapshot,raw_measure
212031558,transport_access,abs-sa2-2021,boundary
212031558,green_space_per_resident,vpa-open-space-snapshot,numerator
212031558,green_space_per_resident,abs-erp-2024-25,denominator
212031558,green_space_per_resident,abs-sa2-2021,boundary
212031559,rent_weekly,abs-census-2021-g02,raw_measure
212031559,rent_weekly,abs-sa2-2021,boundary
212031559,population_growth,abs-erp-2024-25,endpoints
212031559,population_growth,abs-sa2-2021,boundary
212031559,transport_access,dtp-ptal-snapshot,raw_measure
212031559,transport_access,abs-sa2-2021,boundary
212031559,green_space_per_resident,vpa-open-space-snapshot,numerator
212031559,green_space_per_resident,abs-erp-2024-25,denominator
212031559,green_space_per_resident,abs-sa2-2021,boundary
212031560,rent_weekly,abs-census-2021-g02,raw_measure
212031560,rent_weekly,abs-sa2-2021,boundary
212031560,population_growth,abs-erp-2024-25,endpoints
212031560,population_growth,abs-sa2-2021,boundary
212031560,transport_access,dtp-ptal-snapshot,raw_measure
212031560,transport_access,abs-sa2-2021,boundary
212031560,green_space_per_resident,vpa-open-space-snapshot,numerator
212031560,green_space_per_resident,abs-erp-2024-25,denominator
212031560,green_space_per_resident,abs-sa2-2021,boundary
212031561,rent_weekly,abs-census-2021-g02,raw_measure
212031561,rent_weekly,abs-sa2-2021,boundary
212031561,population_growth,abs-erp-2024-25,endpoints
212031561,population_growth,abs-sa2-2021,boundary
212031561,transport_access,dtp-ptal-snapshot,raw_measure
212031561,transport_access,abs-sa2-2021,boundary
212031561,green_space_per_resident,vpa-open-space-snapshot,numerator
212031561,green_space_per_resident,abs-erp-2024-25,denominator
212031561,green_space_per_resident,abs-sa2-2021,boundary
212031562,rent_weekly,abs-census-2021-g02,raw_measure
212031562,rent_weekly,abs-sa2-2021,boundary
212031562,population_growth,abs-erp-2024-25,endpoints
212031562,population_growth,abs-sa2-2021,boundary
212031562,transport_access,dtp-ptal-snapshot,raw_measure
212031562,transport_access,abs-sa2-2021,boundary
212031562,green_space_per_resident,vpa-open-space-snapshot,numerator
212031562,green_space_per_resident,abs-erp-2024-25,denominator
212031562,green_space_per_resident,abs-sa2-2021,boundary
212041309,rent_weekly,abs-census-2021-g02,raw_measure
212041309,rent_weekly,abs-sa2-2021,boundary
212041309,population_growth,abs-erp-2024-25,endpoints
212041309,population_growth,abs-sa2-2021,boundary
212041309,transport_access,dtp-ptal-snapshot,raw_measure
212041309,transport_access,abs-sa2-2021,boundary
212041309,green_space_per_resident,vpa-open-space-snapshot,numerator
212041309,green_space_per_resident,abs-erp-2024-25,denominator
212041309,green_space_per_resident,abs-sa2-2021,boundary
212041310,rent_weekly,abs-census-2021-g02,raw_measure
212041310,rent_weekly,abs-sa2-2021,boundary
212041310,population_growth,abs-erp-2024-25,endpoints
212041310,population_growth,abs-sa2-2021,boundary
212041310,transport_access,dtp-ptal-snapshot,raw_measure
212041310,transport_access,abs-sa2-2021,boundary
212041310,green_space_per_resident,vpa-open-space-snapshot,numerator
212041310,green_space_per_resident,abs-erp-2024-25,denominator
212041310,green_space_per_resident,abs-sa2-2021,boundary
212041312,rent_weekly,abs-census-2021-g02,raw_measure
212041312,rent_weekly,abs-sa2-2021,boundary
212041312,population_growth,abs-erp-2024-25,endpoints
212041312,population_growth,abs-sa2-2021,boundary
212041312,transport_access,dtp-ptal-snapshot,raw_measure
212041312,transport_access,abs-sa2-2021,boundary
212041312,green_space_per_resident,vpa-open-space-snapshot,numerator
212041312,green_space_per_resident,abs-erp-2024-25,denominator
212041312,green_space_per_resident,abs-sa2-2021,boundary
212041313,rent_weekly,abs-census-2021-g02,raw_measure
212041313,rent_weekly,abs-sa2-2021,boundary
212041313,population_growth,abs-erp-2024-25,endpoints
212041313,population_growth,abs-sa2-2021,boundary
212041313,transport_access,dtp-ptal-snapshot,raw_measure
212041313,transport_access,abs-sa2-2021,boundary
212041313,green_space_per_resident,vpa-open-space-snapshot,numerator
212041313,green_space_per_resident,abs-erp-2024-25,denominator
212041313,green_space_per_resident,abs-sa2-2021,boundary
212041316,rent_weekly,abs-census-2021-g02,raw_measure
212041316,rent_weekly,abs-sa2-2021,boundary
212041316,population_growth,abs-erp-2024-25,endpoints
212041316,population_growth,abs-sa2-2021,boundary
212041316,transport_access,dtp-ptal-snapshot,raw_measure
212041316,transport_access,abs-sa2-2021,boundary
212041316,green_space_per_resident,vpa-open-space-snapshot,numerator
212041316,green_space_per_resident,abs-erp-2024-25,denominator
212041316,green_space_per_resident,abs-sa2-2021,boundary
212041317,rent_weekly,abs-census-2021-g02,raw_measure
212041317,rent_weekly,abs-sa2-2021,boundary
212041317,population_growth,abs-erp-2024-25,endpoints
212041317,population_growth,abs-sa2-2021,boundary
212041317,transport_access,dtp-ptal-snapshot,raw_measure
212041317,transport_access,abs-sa2-2021,boundary
212041317,green_space_per_resident,vpa-open-space-snapshot,numerator
212041317,green_space_per_resident,abs-erp-2024-25,denominator
212041317,green_space_per_resident,abs-sa2-2021,boundary
212041318,rent_weekly,abs-census-2021-g02,raw_measure
212041318,rent_weekly,abs-sa2-2021,boundary
212041318,population_growth,abs-erp-2024-25,endpoints
212041318,population_growth,abs-sa2-2021,boundary
212041318,transport_access,dtp-ptal-snapshot,raw_measure
212041318,transport_access,abs-sa2-2021,boundary
212041318,green_space_per_resident,vpa-open-space-snapshot,numerator
212041318,green_space_per_resident,abs-erp-2024-25,denominator
212041318,green_space_per_resident,abs-sa2-2021,boundary
212041459,rent_weekly,abs-census-2021-g02,raw_measure
212041459,rent_weekly,abs-sa2-2021,boundary
212041459,population_growth,abs-erp-2024-25,endpoints
212041459,population_growth,abs-sa2-2021,boundary
212041459,transport_access,dtp-ptal-snapshot,raw_measure
212041459,transport_access,abs-sa2-2021,boundary
212041459,green_space_per_resident,vpa-open-space-snapshot,numerator
212041459,green_space_per_resident,abs-erp-2024-25,denominator
212041459,green_space_per_resident,abs-sa2-2021,boundary
212041460,rent_weekly,abs-census-2021-g02,raw_measure
212041460,rent_weekly,abs-sa2-2021,boundary
212041460,population_growth,abs-erp-2024-25,endpoints
212041460,population_growth,abs-sa2-2021,boundary
212041460,transport_access,dtp-ptal-snapshot,raw_measure
212041460,transport_access,abs-sa2-2021,boundary
212041460,green_space_per_resident,vpa-open-space-snapshot,numerator
212041460,green_space_per_resident,abs-erp-2024-25,denominator
212041460,green_space_per_resident,abs-sa2-2021,boundary
212041563,rent_weekly,abs-census-2021-g02,raw_measure
212041563,rent_weekly,abs-sa2-2021,boundary
212041563,population_growth,abs-erp-2024-25,endpoints
212041563,population_growth,abs-sa2-2021,boundary
212041563,transport_access,dtp-ptal-snapshot,raw_measure
212041563,transport_access,abs-sa2-2021,boundary
212041563,green_space_per_resident,vpa-open-space-snapshot,numerator
212041563,green_space_per_resident,abs-erp-2024-25,denominator
212041563,green_space_per_resident,abs-sa2-2021,boundary
212041564,rent_weekly,abs-census-2021-g02,raw_measure
212041564,rent_weekly,abs-sa2-2021,boundary
212041564,population_growth,abs-erp-2024-25,endpoints
212041564,population_growth,abs-sa2-2021,boundary
212041564,transport_access,dtp-ptal-snapshot,raw_measure
212041564,transport_access,abs-sa2-2021,boundary
212041564,green_space_per_resident,vpa-open-space-snapshot,numerator
212041564,green_space_per_resident,abs-erp-2024-25,denominator
212041564,green_space_per_resident,abs-sa2-2021,boundary
212041565,rent_weekly,abs-census-2021-g02,raw_measure
212041565,rent_weekly,abs-sa2-2021,boundary
212041565,population_growth,abs-erp-2024-25,endpoints
212041565,population_growth,abs-sa2-2021,boundary
212041565,transport_access,dtp-ptal-snapshot,raw_measure
212041565,transport_access,abs-sa2-2021,boundary
212041565,green_space_per_resident,vpa-open-space-snapshot,numerator
212041565,green_space_per_resident,abs-erp-2024-25,denominator
212041565,green_space_per_resident,abs-sa2-2021,boundary
212041566,rent_weekly,abs-census-2021-g02,raw_measure
212041566,rent_weekly,abs-sa2-2021,boundary
212041566,population_growth,abs-erp-2024-25,endpoints
212041566,population_growth,abs-sa2-2021,boundary
212041566,transport_access,dtp-ptal-snapshot,raw_measure
212041566,transport_access,abs-sa2-2021,boundary
212041566,green_space_per_resident,vpa-open-space-snapshot,numerator
212041566,green_space_per_resident,abs-erp-2024-25,denominator
212041566,green_space_per_resident,abs-sa2-2021,boundary
212051319,rent_weekly,abs-census-2021-g02,raw_measure
212051319,rent_weekly,abs-sa2-2021,boundary
212051319,population_growth,abs-erp-2024-25,endpoints
212051319,population_growth,abs-sa2-2021,boundary
212051319,transport_access,dtp-ptal-snapshot,raw_measure
212051319,transport_access,abs-sa2-2021,boundary
212051319,green_space_per_resident,vpa-open-space-snapshot,numerator
212051319,green_space_per_resident,abs-erp-2024-25,denominator
212051319,green_space_per_resident,abs-sa2-2021,boundary
212051321,rent_weekly,abs-census-2021-g02,raw_measure
212051321,rent_weekly,abs-sa2-2021,boundary
212051321,population_growth,abs-erp-2024-25,endpoints
212051321,population_growth,abs-sa2-2021,boundary
212051321,transport_access,dtp-ptal-snapshot,raw_measure
212051321,transport_access,abs-sa2-2021,boundary
212051321,green_space_per_resident,vpa-open-space-snapshot,numerator
212051321,green_space_per_resident,abs-erp-2024-25,denominator
212051321,green_space_per_resident,abs-sa2-2021,boundary
212051322,rent_weekly,abs-census-2021-g02,raw_measure
212051322,rent_weekly,abs-sa2-2021,boundary
212051322,population_growth,abs-erp-2024-25,endpoints
212051322,population_growth,abs-sa2-2021,boundary
212051322,transport_access,dtp-ptal-snapshot,raw_measure
212051322,transport_access,abs-sa2-2021,boundary
212051322,green_space_per_resident,vpa-open-space-snapshot,numerator
212051322,green_space_per_resident,abs-erp-2024-25,denominator
212051322,green_space_per_resident,abs-sa2-2021,boundary
212051323,rent_weekly,abs-census-2021-g02,raw_measure
212051323,rent_weekly,abs-sa2-2021,boundary
212051323,population_growth,abs-erp-2024-25,endpoints
212051323,population_growth,abs-sa2-2021,boundary
212051323,transport_access,dtp-ptal-snapshot,raw_measure
212051323,transport_access,abs-sa2-2021,boundary
212051323,green_space_per_resident,vpa-open-space-snapshot,numerator
212051323,green_space_per_resident,abs-erp-2024-25,denominator
212051323,green_space_per_resident,abs-sa2-2021,boundary
212051324,rent_weekly,abs-census-2021-g02,raw_measure
212051324,rent_weekly,abs-sa2-2021,boundary
212051324,population_growth,abs-erp-2024-25,endpoints
212051324,population_growth,abs-sa2-2021,boundary
212051324,transport_access,dtp-ptal-snapshot,raw_measure
212051324,transport_access,abs-sa2-2021,boundary
212051324,green_space_per_resident,vpa-open-space-snapshot,numerator
212051324,green_space_per_resident,abs-erp-2024-25,denominator
212051324,green_space_per_resident,abs-sa2-2021,boundary
212051325,rent_weekly,abs-census-2021-g02,raw_measure
212051325,rent_weekly,abs-sa2-2021,boundary
212051325,population_growth,abs-erp-2024-25,endpoints
212051325,population_growth,abs-sa2-2021,boundary
212051325,transport_access,dtp-ptal-snapshot,raw_measure
212051325,transport_access,abs-sa2-2021,boundary
212051325,green_space_per_resident,vpa-open-space-snapshot,numerator
212051325,green_space_per_resident,abs-erp-2024-25,denominator
212051325,green_space_per_resident,abs-sa2-2021,boundary
212051326,rent_weekly,abs-census-2021-g02,raw_measure
212051326,rent_weekly,abs-sa2-2021,boundary
212051326,population_growth,abs-erp-2024-25,endpoints
212051326,population_growth,abs-sa2-2021,boundary
212051326,transport_access,dtp-ptal-snapshot,raw_measure
212051326,transport_access,abs-sa2-2021,boundary
212051326,green_space_per_resident,vpa-open-space-snapshot,numerator
212051326,green_space_per_resident,abs-erp-2024-25,denominator
212051326,green_space_per_resident,abs-sa2-2021,boundary
212051327,rent_weekly,abs-census-2021-g02,raw_measure
212051327,rent_weekly,abs-sa2-2021,boundary
212051327,population_growth,abs-erp-2024-25,endpoints
212051327,population_growth,abs-sa2-2021,boundary
212051327,transport_access,dtp-ptal-snapshot,raw_measure
212051327,transport_access,abs-sa2-2021,boundary
212051327,green_space_per_resident,vpa-open-space-snapshot,numerator
212051327,green_space_per_resident,abs-erp-2024-25,denominator
212051327,green_space_per_resident,abs-sa2-2021,boundary
212051567,rent_weekly,abs-census-2021-g02,raw_measure
212051567,rent_weekly,abs-sa2-2021,boundary
212051567,population_growth,abs-erp-2024-25,endpoints
212051567,population_growth,abs-sa2-2021,boundary
212051567,transport_access,dtp-ptal-snapshot,raw_measure
212051567,transport_access,abs-sa2-2021,boundary
212051567,green_space_per_resident,vpa-open-space-snapshot,numerator
212051567,green_space_per_resident,abs-erp-2024-25,denominator
212051567,green_space_per_resident,abs-sa2-2021,boundary
212051568,rent_weekly,abs-census-2021-g02,raw_measure
212051568,rent_weekly,abs-sa2-2021,boundary
212051568,population_growth,abs-erp-2024-25,endpoints
212051568,population_growth,abs-sa2-2021,boundary
212051568,transport_access,dtp-ptal-snapshot,raw_measure
212051568,transport_access,abs-sa2-2021,boundary
212051568,green_space_per_resident,vpa-open-space-snapshot,numerator
212051568,green_space_per_resident,abs-erp-2024-25,denominator
212051568,green_space_per_resident,abs-sa2-2021,boundary
213011328,rent_weekly,abs-census-2021-g02,raw_measure
213011328,rent_weekly,abs-sa2-2021,boundary
213011328,population_growth,abs-erp-2024-25,endpoints
213011328,population_growth,abs-sa2-2021,boundary
213011328,transport_access,dtp-ptal-snapshot,raw_measure
213011328,transport_access,abs-sa2-2021,boundary
213011328,green_space_per_resident,vpa-open-space-snapshot,numerator
213011328,green_space_per_resident,abs-erp-2024-25,denominator
213011328,green_space_per_resident,abs-sa2-2021,boundary
213011329,rent_weekly,abs-census-2021-g02,raw_measure
213011329,rent_weekly,abs-sa2-2021,boundary
213011329,population_growth,abs-erp-2024-25,endpoints
213011329,population_growth,abs-sa2-2021,boundary
213011329,transport_access,dtp-ptal-snapshot,raw_measure
213011329,transport_access,abs-sa2-2021,boundary
213011329,green_space_per_resident,vpa-open-space-snapshot,numerator
213011329,green_space_per_resident,abs-erp-2024-25,denominator
213011329,green_space_per_resident,abs-sa2-2021,boundary
213011331,rent_weekly,abs-census-2021-g02,raw_measure
213011331,rent_weekly,abs-sa2-2021,boundary
213011331,population_growth,abs-erp-2024-25,endpoints
213011331,population_growth,abs-sa2-2021,boundary
213011331,transport_access,dtp-ptal-snapshot,raw_measure
213011331,transport_access,abs-sa2-2021,boundary
213011331,green_space_per_resident,vpa-open-space-snapshot,numerator
213011331,green_space_per_resident,abs-erp-2024-25,denominator
213011331,green_space_per_resident,abs-sa2-2021,boundary
213011332,rent_weekly,abs-census-2021-g02,raw_measure
213011332,rent_weekly,abs-sa2-2021,boundary
213011332,population_growth,abs-erp-2024-25,endpoints
213011332,population_growth,abs-sa2-2021,boundary
213011332,transport_access,dtp-ptal-snapshot,raw_measure
213011332,transport_access,abs-sa2-2021,boundary
213011332,green_space_per_resident,vpa-open-space-snapshot,numerator
213011332,green_space_per_resident,abs-erp-2024-25,denominator
213011332,green_space_per_resident,abs-sa2-2021,boundary
213011333,rent_weekly,abs-census-2021-g02,raw_measure
213011333,rent_weekly,abs-sa2-2021,boundary
213011333,population_growth,abs-erp-2024-25,endpoints
213011333,population_growth,abs-sa2-2021,boundary
213011333,transport_access,dtp-ptal-snapshot,raw_measure
213011333,transport_access,abs-sa2-2021,boundary
213011333,green_space_per_resident,vpa-open-space-snapshot,numerator
213011333,green_space_per_resident,abs-erp-2024-25,denominator
213011333,green_space_per_resident,abs-sa2-2021,boundary
213011334,rent_weekly,abs-census-2021-g02,raw_measure
213011334,rent_weekly,abs-sa2-2021,boundary
213011334,population_growth,abs-erp-2024-25,endpoints
213011334,population_growth,abs-sa2-2021,boundary
213011334,transport_access,dtp-ptal-snapshot,raw_measure
213011334,transport_access,abs-sa2-2021,boundary
213011334,green_space_per_resident,vpa-open-space-snapshot,numerator
213011334,green_space_per_resident,abs-erp-2024-25,denominator
213011334,green_space_per_resident,abs-sa2-2021,boundary
213011335,rent_weekly,abs-census-2021-g02,raw_measure
213011335,rent_weekly,abs-sa2-2021,boundary
213011335,population_growth,abs-erp-2024-25,endpoints
213011335,population_growth,abs-sa2-2021,boundary
213011335,transport_access,dtp-ptal-snapshot,raw_measure
213011335,transport_access,abs-sa2-2021,boundary
213011335,green_space_per_resident,vpa-open-space-snapshot,numerator
213011335,green_space_per_resident,abs-erp-2024-25,denominator
213011335,green_space_per_resident,abs-sa2-2021,boundary
213011336,rent_weekly,abs-census-2021-g02,raw_measure
213011336,rent_weekly,abs-sa2-2021,boundary
213011336,population_growth,abs-erp-2024-25,endpoints
213011336,population_growth,abs-sa2-2021,boundary
213011336,transport_access,dtp-ptal-snapshot,raw_measure
213011336,transport_access,abs-sa2-2021,boundary
213011336,green_space_per_resident,vpa-open-space-snapshot,numerator
213011336,green_space_per_resident,abs-erp-2024-25,denominator
213011336,green_space_per_resident,abs-sa2-2021,boundary
213011337,rent_weekly,abs-census-2021-g02,raw_measure
213011337,rent_weekly,abs-sa2-2021,boundary
213011337,population_growth,abs-erp-2024-25,endpoints
213011337,population_growth,abs-sa2-2021,boundary
213011337,transport_access,dtp-ptal-snapshot,raw_measure
213011337,transport_access,abs-sa2-2021,boundary
213011337,green_space_per_resident,vpa-open-space-snapshot,numerator
213011337,green_space_per_resident,abs-erp-2024-25,denominator
213011337,green_space_per_resident,abs-sa2-2021,boundary
213011338,rent_weekly,abs-census-2021-g02,raw_measure
213011338,rent_weekly,abs-sa2-2021,boundary
213011338,population_growth,abs-erp-2024-25,endpoints
213011338,population_growth,abs-sa2-2021,boundary
213011338,transport_access,dtp-ptal-snapshot,raw_measure
213011338,transport_access,abs-sa2-2021,boundary
213011338,green_space_per_resident,vpa-open-space-snapshot,numerator
213011338,green_space_per_resident,abs-erp-2024-25,denominator
213011338,green_space_per_resident,abs-sa2-2021,boundary
213011339,rent_weekly,abs-census-2021-g02,raw_measure
213011339,rent_weekly,abs-sa2-2021,boundary
213011339,population_growth,abs-erp-2024-25,endpoints
213011339,population_growth,abs-sa2-2021,boundary
213011339,transport_access,dtp-ptal-snapshot,raw_measure
213011339,transport_access,abs-sa2-2021,boundary
213011339,green_space_per_resident,vpa-open-space-snapshot,numerator
213011339,green_space_per_resident,abs-erp-2024-25,denominator
213011339,green_space_per_resident,abs-sa2-2021,boundary
213011340,rent_weekly,abs-census-2021-g02,raw_measure
213011340,rent_weekly,abs-sa2-2021,boundary
213011340,population_growth,abs-erp-2024-25,endpoints
213011340,population_growth,abs-sa2-2021,boundary
